customerID,Contract,tenure,tenure_bucket,PaymentMethod,InternetService,MonthlyCharges,service_count,churn,churn_probability,risk_segment,shap_explanation
6116-RFVHN,Month-to-month,34,25-48,Electronic check,Fiber optic,100.45,5,0,0.5707749,At-risk,"Contract=Month-to-month (+risk, SHAP +0.50); tenure (-risk, SHAP -0.42); MonthlyCharges (+risk, SHAP +0.38)"
5183-SNMJQ,Month-to-month,10,7-12,Credit card (automatic),Fiber optic,95.1,4,0,0.57029957,At-risk,"Contract=Month-to-month (+risk, SHAP +0.56); InternetService=Fiber optic (+risk, SHAP +0.28); tenure (+risk, SHAP +0.28)"
6005-OBZPH,Month-to-month,26,25-48,Electronic check,Fiber optic,89.15,4,1,0.57010376,At-risk,"Contract=Month-to-month (+risk, SHAP +0.57); tenure (-risk, SHAP -0.32); InternetService=Fiber optic (+risk, SHAP +0.23)"
7892-POOKP,Month-to-month,28,25-48,Electronic check,Fiber optic,104.8,6,1,0.5700387,At-risk,"Contract=Month-to-month (+risk, SHAP +0.48); MonthlyCharges (+risk, SHAP +0.45); tenure (-risk, SHAP -0.35)"
2665-NPTGL,Month-to-month,26,25-48,Bank transfer (automatic),Fiber optic,98.1,5,0,0.5699937,At-risk,"Contract=Month-to-month (+risk, SHAP +0.51); tenure (-risk, SHAP -0.35); MonthlyCharges (+risk, SHAP +0.34)"
1612-EOHDH,Month-to-month,1,0-6,Electronic check,DSL,45.15,1,1,0.56997883,At-risk,"tenure (+risk, SHAP +0.77); Contract=Month-to-month (+risk, SHAP +0.64); InternetService=Fiber optic (-risk, SHAP -0.26)"
5552-ZNFSJ,Month-to-month,1,0-6,Electronic check,DSL,45.3,1,1,0.5695328,At-risk,"tenure (+risk, SHAP +0.76); Contract=Month-to-month (+risk, SHAP +0.64); InternetService=Fiber optic (-risk, SHAP -0.26)"
1963-SVUCV,Month-to-month,1,0-6,Electronic check,DSL,45.3,1,1,0.5695328,At-risk,"tenure (+risk, SHAP +0.76); Contract=Month-to-month (+risk, SHAP +0.64); InternetService=Fiber optic (-risk, SHAP -0.26)"
2969-QWUBZ,Month-to-month,2,0-6,Electronic check,DSL,51.4,3,0,0.56944287,At-risk,"Contract=Month-to-month (+risk, SHAP +0.61); tenure (+risk, SHAP +0.51); InternetService=Fiber optic (-risk, SHAP -0.26)"
5244-IRFIH,Month-to-month,33,25-48,Electronic check,Fiber optic,94.5,4,1,0.5690139,At-risk,"Contract=Month-to-month (+risk, SHAP +0.50); tenure (-risk, SHAP -0.41); InternetService=Fiber optic (+risk, SHAP +0.21)"
4030-VPZBD,Month-to-month,2,0-6,Electronic check,DSL,30.9,1,1,0.5689165,At-risk,"Contract=Month-to-month (+risk, SHAP +0.60); tenure (+risk, SHAP +0.55); TechSupport=No (-risk, SHAP -0.33)"
3999-QGRJH,Month-to-month,8,7-12,Electronic check,Fiber optic,69.7,1,1,0.568896,At-risk,"Contract=Month-to-month (+risk, SHAP +0.64); InternetService=Fiber optic (+risk, SHAP +0.28); MonthlyCharges (-risk, SHAP -0.19)"
1016-DJTSV,Month-to-month,8,7-12,Electronic check,Fiber optic,69.7,1,0,0.568896,At-risk,"Contract=Month-to-month (+risk, SHAP +0.64); InternetService=Fiber optic (+risk, SHAP +0.28); MonthlyCharges (-risk, SHAP -0.19)"
6923-JHPMP,Month-to-month,2,0-6,Electronic check,Fiber optic,80.45,3,0,0.5687987,At-risk,"Contract=Month-to-month (+risk, SHAP +0.67); tenure (+risk, SHAP +0.46); OnlineSecurity=No (-risk, SHAP -0.39)"
4385-GZQXV,Month-to-month,16,13-24,Electronic check,Fiber optic,94.45,4,1,0.56859285,At-risk,"Contract=Month-to-month (+risk, SHAP +0.53); InternetService=Fiber optic (+risk, SHAP +0.25); TechSupport=No (-risk, SHAP -0.22)"
3427-GGZZI,Month-to-month,19,13-24,Electronic check,Fiber optic,89.1,4,0,0.5685001,At-risk,"Contract=Month-to-month (+risk, SHAP +0.57); InternetService=Fiber optic (+risk, SHAP +0.23); PaymentMethod=Electronic check (+risk, SHAP +0.20)"
1077-HUUJM,Month-to-month,7,7-12,Electronic check,Fiber optic,71.05,1,0,0.56838065,At-risk,"Contract=Month-to-month (+risk, SHAP +0.65); InternetService=Fiber optic (+risk, SHAP +0.28); tenure (+risk, SHAP +0.22)"
4373-MAVJG,Month-to-month,14,13-24,Bank transfer (automatic),Fiber optic,90.9,4,1,0.5681827,At-risk,"Contract=Month-to-month (+risk, SHAP +0.61); InternetService=Fiber optic (+risk, SHAP +0.27); OnlineSecurity=No (+risk, SHAP +0.19)"
8634-MPHTR,Month-to-month,47,25-48,Electronic check,Fiber optic,100.05,5,1,0.5679595,At-risk,"tenure (-risk, SHAP -0.51); Contract=Month-to-month (+risk, SHAP +0.50); MonthlyCharges (+risk, SHAP +0.37)"
9576-ANLXO,Month-to-month,3,0-6,Bank transfer (automatic),Fiber optic,69.55,1,1,0.56774473,At-risk,"Contract=Month-to-month (+risk, SHAP +0.69); tenure (+risk, SHAP +0.48); InternetService=Fiber optic (+risk, SHAP +0.21)"
2656-FMOKZ,Month-to-month,15,13-24,Mailed check,Fiber optic,74.45,2,1,0.56767875,At-risk,"Contract=Month-to-month (+risk, SHAP +0.63); InternetService=Fiber optic (+risk, SHAP +0.27); PaymentMethod=Electronic check (-risk, SHAP -0.18)"
7802-EFKNY,Month-to-month,5,0-6,Electronic check,DSL,24.95,0,1,0.56751734,At-risk,"Contract=Month-to-month (+risk, SHAP +0.59); InternetService=Fiber optic (-risk, SHAP -0.31); tenure (+risk, SHAP +0.31)"
1196-AMORA,Month-to-month,7,7-12,Electronic check,Fiber optic,73.6,2,1,0.56738675,At-risk,"Contract=Month-to-month (+risk, SHAP +0.65); InternetService=Fiber optic (+risk, SHAP +0.28); tenure (+risk, SHAP +0.25)"
9054-FOWNV,Month-to-month,22,13-24,Electronic check,Fiber optic,88.75,4,0,0.5671956,At-risk,"Contract=Month-to-month (+risk, SHAP +0.57); PaymentMethod=Electronic check (+risk, SHAP +0.25); InternetService=Fiber optic (+risk, SHAP +0.23)"
9560-ARGQJ,Month-to-month,16,13-24,Electronic check,Fiber optic,81.0,2,1,0.5671333,At-risk,"Contract=Month-to-month (+risk, SHAP +0.60); InternetService=Fiber optic (+risk, SHAP +0.25); PaymentMethod=Electronic check (+risk, SHAP +0.21)"
5934-RMPOV,Month-to-month,22,13-24,Electronic check,Fiber optic,84.75,3,0,0.56686795,At-risk,"Contract=Month-to-month (+risk, SHAP +0.57); InternetService=Fiber optic (+risk, SHAP +0.23); tenure (-risk, SHAP -0.22)"
6907-FLBER,Month-to-month,1,0-6,Electronic check,DSL,54.3,3,0,0.5667928,At-risk,"tenure (+risk, SHAP +0.77); Contract=Month-to-month (+risk, SHAP +0.63); InternetService=Fiber optic (-risk, SHAP -0.26)"
5652-MSDEY,Month-to-month,10,7-12,Mailed check,Fiber optic,75.75,2,0,0.56657934,At-risk,"Contract=Month-to-month (+risk, SHAP +0.64); InternetService=Fiber optic (+risk, SHAP +0.28); tenure (+risk, SHAP +0.22)"
3223-WZWJM,Month-to-month,26,25-48,Electronic check,Fiber optic,83.95,3,1,0.5661044,At-risk,"Contract=Month-to-month (+risk, SHAP +0.57); tenure (-risk, SHAP -0.33); InternetService=Fiber optic (+risk, SHAP +0.24)"
5405-ZMYXQ,Month-to-month,8,7-12,Credit card (automatic),Fiber optic,74.6,2,0,0.5660671,At-risk,"Contract=Month-to-month (+risk, SHAP +0.65); InternetService=Fiber optic (+risk, SHAP +0.29); tenure (+risk, SHAP +0.25)"
8665-UTDHZ,Month-to-month,1,0-6,Electronic check,DSL,30.2,1,1,0.5658875,At-risk,"tenure (+risk, SHAP +0.73); Contract=Month-to-month (+risk, SHAP +0.64); InternetService=Fiber optic (-risk, SHAP -0.25)"
3565-UNOCC,Month-to-month,29,25-48,Bank transfer (automatic),Fiber optic,99.05,5,1,0.56586534,At-risk,"Contract=Month-to-month (+risk, SHAP +0.51); tenure (-risk, SHAP -0.38); MonthlyCharges (+risk, SHAP +0.37)"
3143-JQEGI,Month-to-month,13,13-24,Electronic check,Fiber optic,88.35,3,1,0.5658606,At-risk,"Contract=Month-to-month (+risk, SHAP +0.62); InternetService=Fiber optic (+risk, SHAP +0.28); PaperlessBilling=No (-risk, SHAP -0.20)"
3223-DWFIO,Month-to-month,4,0-6,Electronic check,Fiber optic,69.35,1,0,0.5658127,At-risk,"Contract=Month-to-month (+risk, SHAP +0.67); tenure (+risk, SHAP +0.38); InternetService=Fiber optic (+risk, SHAP +0.22)"
0637-YLETY,Month-to-month,16,13-24,Credit card (automatic),Fiber optic,95.6,5,1,0.5657078,At-risk,"Contract=Month-to-month (+risk, SHAP +0.54); InternetService=Fiber optic (+risk, SHAP +0.25); MonthlyCharges (+risk, SHAP +0.23)"
4433-JCGCG,Month-to-month,46,25-48,Electronic check,Fiber optic,101.0,5,1,0.56552035,At-risk,"tenure (-risk, SHAP -0.51); Contract=Month-to-month (+risk, SHAP +0.50); MonthlyCharges (+risk, SHAP +0.36)"
8180-AKMJV,Month-to-month,1,0-6,Credit card (automatic),DSL,44.55,1,0,0.5655162,At-risk,"tenure (+risk, SHAP +0.83); Contract=Month-to-month (+risk, SHAP +0.65); InternetService=Fiber optic (-risk, SHAP -0.26)"
1845-ZLLIG,Month-to-month,1,0-6,Mailed check,DSL,50.15,2,0,0.56544137,At-risk,"tenure (+risk, SHAP +0.84); Contract=Month-to-month (+risk, SHAP +0.65); InternetService=Fiber optic (-risk, SHAP -0.26)"
4291-SHSBH,Month-to-month,7,7-12,Electronic check,Fiber optic,69.55,1,0,0.56482935,At-risk,"Contract=Month-to-month (+risk, SHAP +0.65); InternetService=Fiber optic (+risk, SHAP +0.29); tenure (+risk, SHAP +0.22)"
8433-WXGNA,Month-to-month,2,0-6,Electronic check,Fiber optic,75.7,2,1,0.5645326,At-risk,"Contract=Month-to-month (+risk, SHAP +0.67); tenure (+risk, SHAP +0.44); OnlineSecurity=No (-risk, SHAP -0.37)"
5027-QPKTE,Month-to-month,7,7-12,Electronic check,Fiber optic,69.35,1,1,0.5644847,At-risk,"Contract=Month-to-month (+risk, SHAP +0.65); InternetService=Fiber optic (+risk, SHAP +0.29); tenure (+risk, SHAP +0.22)"
4039-HEUNW,Month-to-month,36,25-48,Electronic check,Fiber optic,96.5,5,1,0.5641478,At-risk,"Contract=Month-to-month (+risk, SHAP +0.50); tenure (-risk, SHAP -0.38); MonthlyCharges (+risk, SHAP +0.28)"
9851-KIELU,Month-to-month,10,7-12,Electronic check,Fiber optic,110.1,7,1,0.5636212,At-risk,"MonthlyCharges (+risk, SHAP +0.58); Contract=Month-to-month (+risk, SHAP +0.52); InternetService=Fiber optic (+risk, SHAP +0.29)"
2951-QOQTK,Month-to-month,4,0-6,Credit card (automatic),Fiber optic,80.8,3,1,0.5635947,At-risk,"Contract=Month-to-month (+risk, SHAP +0.66); tenure (+risk, SHAP +0.53); InternetService=Fiber optic (+risk, SHAP +0.23)"
4678-DVQEO,Month-to-month,1,0-6,Electronic check,DSL,52.2,2,1,0.5630597,At-risk,"tenure (+risk, SHAP +0.83); Contract=Month-to-month (+risk, SHAP +0.61); TechSupport=No (-risk, SHAP -0.31)"
9637-EIHEQ,Month-to-month,1,0-6,Electronic check,DSL,50.8,2,1,0.5630597,At-risk,"tenure (+risk, SHAP +0.83); Contract=Month-to-month (+risk, SHAP +0.61); TechSupport=No (-risk, SHAP -0.31)"
4236-UJPWO,Month-to-month,2,0-6,Electronic check,DSL,24.5,0,0,0.5628933,At-risk,"Contract=Month-to-month (+risk, SHAP +0.63); tenure (+risk, SHAP +0.54); MonthlyCharges (-risk, SHAP -0.28)"
1028-FFNJK,Month-to-month,30,25-48,Electronic check,Fiber optic,101.5,5,0,0.5626026,At-risk,"Contract=Month-to-month (+risk, SHAP +0.48); MonthlyCharges (+risk, SHAP +0.41); tenure (-risk, SHAP -0.38)"
6339-YPSAH,Month-to-month,9,7-12,Electronic check,Fiber optic,73.8,2,0,0.56246036,At-risk,"Contract=Month-to-month (+risk, SHAP +0.64); InternetService=Fiber optic (+risk, SHAP +0.28); PaymentMethod=Electronic check (+risk, SHAP +0.18)"
8485-GJCDN,Month-to-month,5,0-6,Mailed check,Fiber optic,69.05,1,1,0.562416,At-risk,"Contract=Month-to-month (+risk, SHAP +0.67); tenure (+risk, SHAP +0.38); InternetService=Fiber optic (+risk, SHAP +0.24)"
2080-GKCWQ,Month-to-month,2,0-6,Electronic check,Fiber optic,74.95,2,0,0.56228596,At-risk,"Contract=Month-to-month (+risk, SHAP +0.67); tenure (+risk, SHAP +0.46); PaperlessBilling=No (-risk, SHAP -0.22)"
2114-MGINA,Month-to-month,14,13-24,Mailed check,Fiber optic,89.8,3,1,0.5622187,At-risk,"Contract=Month-to-month (+risk, SHAP +0.60); InternetService=Fiber optic (+risk, SHAP +0.27); OnlineSecurity=No (+risk, SHAP +0.17)"
2608-BHKFN,Month-to-month,4,0-6,Credit card (automatic),Fiber optic,70.05,1,1,0.5614164,At-risk,"Contract=Month-to-month (+risk, SHAP +0.68); tenure (+risk, SHAP +0.45); InternetService=Fiber optic (+risk, SHAP +0.23)"
4299-SIMNS,Month-to-month,9,7-12,Electronic check,Fiber optic,81.15,3,0,0.5611792,At-risk,"Contract=Month-to-month (+risk, SHAP +0.64); OnlineSecurity=No (-risk, SHAP -0.36); InternetService=Fiber optic (+risk, SHAP +0.28)"
2398-YPMUR,Month-to-month,13,13-24,Electronic check,Fiber optic,70.15,1,1,0.5610796,At-risk,"Contract=Month-to-month (+risk, SHAP +0.63); InternetService=Fiber optic (+risk, SHAP +0.28); PaymentMethod=Electronic check (+risk, SHAP +0.19)"
0196-JTUQI,Month-to-month,9,7-12,Credit card (automatic),Fiber optic,75.2,2,0,0.56103295,At-risk,"Contract=Month-to-month (+risk, SHAP +0.65); InternetService=Fiber optic (+risk, SHAP +0.28); tenure (+risk, SHAP +0.23)"
2815-CPTUL,Month-to-month,5,0-6,Mailed check,Fiber optic,70.25,1,1,0.560713,At-risk,"Contract=Month-to-month (+risk, SHAP +0.67); tenure (+risk, SHAP +0.37); InternetService=Fiber optic (+risk, SHAP +0.24)"
7250-EQKIY,Month-to-month,1,0-6,Mailed check,DSL,50.45,2,1,0.5606873,At-risk,"tenure (+risk, SHAP +0.87); Contract=Month-to-month (+risk, SHAP +0.65); InternetService=Fiber optic (-risk, SHAP -0.26)"
0674-DGMAQ,Month-to-month,32,25-48,Electronic check,Fiber optic,93.5,5,0,0.5605206,At-risk,"Contract=Month-to-month (+risk, SHAP +0.52); tenure (-risk, SHAP -0.39); InternetService=Fiber optic (+risk, SHAP +0.23)"
6833-JMZYP,Month-to-month,15,13-24,Credit card (automatic),Fiber optic,94.0,4,0,0.5595441,At-risk,"Contract=Month-to-month (+risk, SHAP +0.56); InternetService=Fiber optic (+risk, SHAP +0.27); MonthlyCharges (+risk, SHAP +0.18)"
5959-BELXA,Month-to-month,32,25-48,Credit card (automatic),Fiber optic,96.15,4,1,0.5591411,At-risk,"Contract=Month-to-month (+risk, SHAP +0.51); tenure (-risk, SHAP -0.40); MonthlyCharges (+risk, SHAP +0.30)"
2575-GFSOE,Month-to-month,7,7-12,Electronic check,Fiber optic,69.0,1,1,0.55903965,At-risk,"Contract=Month-to-month (+risk, SHAP +0.65); InternetService=Fiber optic (+risk, SHAP +0.29); tenure (+risk, SHAP +0.23)"
7534-BFESC,Month-to-month,24,13-24,Electronic check,Fiber optic,76.1,2,1,0.5583472,At-risk,"Contract=Month-to-month (+risk, SHAP +0.57); tenure (-risk, SHAP -0.27); PaymentMethod=Electronic check (+risk, SHAP +0.23)"
4822-YCXMX,Month-to-month,25,25-48,Electronic check,Fiber optic,84.8,3,1,0.55831766,At-risk,"Contract=Month-to-month (+risk, SHAP +0.57); tenure (-risk, SHAP -0.29); InternetService=Fiber optic (+risk, SHAP +0.24)"
2903-YYTBW,Month-to-month,1,0-6,Electronic check,DSL,44.55,1,0,0.5581791,At-risk,"tenure (+risk, SHAP +0.77); Contract=Month-to-month (+risk, SHAP +0.64); InternetService=Fiber optic (-risk, SHAP -0.26)"
1751-NCDLI,Month-to-month,46,25-48,Electronic check,Fiber optic,98.85,5,0,0.55813473,At-risk,"tenure (-risk, SHAP -0.52); Contract=Month-to-month (+risk, SHAP +0.50); MonthlyCharges (+risk, SHAP +0.33)"
3934-HXCFZ,Month-to-month,23,13-24,Electronic check,Fiber optic,99.25,6,1,0.55742884,At-risk,"Contract=Month-to-month (+risk, SHAP +0.53); MonthlyCharges (+risk, SHAP +0.43); OnlineSecurity=No (-risk, SHAP -0.26)"
2408-WITXK,Month-to-month,10,7-12,Electronic check,DSL,34.7,1,1,0.5571518,At-risk,"Contract=Month-to-month (+risk, SHAP +0.52); InternetService=Fiber optic (-risk, SHAP -0.35); OnlineSecurity=No (+risk, SHAP +0.19)"
4505-EXZHB,Month-to-month,6,0-6,Electronic check,Fiber optic,74.4,2,1,0.5571441,At-risk,"Contract=Month-to-month (+risk, SHAP +0.65); tenure (+risk, SHAP +0.28); InternetService=Fiber optic (+risk, SHAP +0.27)"
7928-VJYAB,Month-to-month,11,7-12,Electronic check,Fiber optic,90.6,3,0,0.5567995,At-risk,"Contract=Month-to-month (+risk, SHAP +0.62); InternetService=Fiber optic (+risk, SHAP +0.28); PaperlessBilling=No (-risk, SHAP -0.20)"
5989-PGKJB,Month-to-month,16,13-24,Electronic check,Fiber optic,86.25,3,0,0.5567132,At-risk,"Contract=Month-to-month (+risk, SHAP +0.60); InternetService=Fiber optic (+risk, SHAP +0.26); OnlineSecurity=No (+risk, SHAP +0.19)"
6347-DCUIK,Month-to-month,10,7-12,Mailed check,Fiber optic,74.15,2,1,0.5565322,At-risk,"Contract=Month-to-month (+risk, SHAP +0.64); InternetService=Fiber optic (+risk, SHAP +0.28); tenure (+risk, SHAP +0.22)"
6705-LXORM,Month-to-month,5,0-6,Electronic check,Fiber optic,70.05,1,0,0.55628985,At-risk,"Contract=Month-to-month (+risk, SHAP +0.66); tenure (+risk, SHAP +0.33); InternetService=Fiber optic (+risk, SHAP +0.24)"
6317-YPKDH,Month-to-month,1,0-6,Bank transfer (automatic),DSL,29.95,1,1,0.556286,At-risk,"tenure (+risk, SHAP +0.78); Contract=Month-to-month (+risk, SHAP +0.65); InternetService=Fiber optic (-risk, SHAP -0.25)"
1723-HKXJQ,Month-to-month,42,25-48,Electronic check,Fiber optic,101.75,5,1,0.55626184,At-risk,"Contract=Month-to-month (+risk, SHAP +0.49); MonthlyCharges (+risk, SHAP +0.41); tenure (-risk, SHAP -0.39)"
1907-UBQFC,Month-to-month,10,7-12,Electronic check,Fiber optic,72.85,2,1,0.5559121,At-risk,"Contract=Month-to-month (+risk, SHAP +0.63); InternetService=Fiber optic (+risk, SHAP +0.28); OnlineSecurity=No (+risk, SHAP +0.18)"
4412-YLTKF,Month-to-month,27,25-48,Electronic check,Fiber optic,78.05,3,1,0.55589163,At-risk,"Contract=Month-to-month (+risk, SHAP +0.58); tenure (-risk, SHAP -0.33); PaymentMethod=Electronic check (+risk, SHAP +0.24)"
9851-QXEEQ,Month-to-month,41,25-48,Electronic check,Fiber optic,104.7,6,1,0.5554813,At-risk,"Contract=Month-to-month (+risk, SHAP +0.48); MonthlyCharges (+risk, SHAP +0.42); tenure (-risk, SHAP -0.39)"
7206-PQBBZ,Month-to-month,11,7-12,Electronic check,Fiber optic,70.2,1,0,0.55516505,At-risk,"Contract=Month-to-month (+risk, SHAP +0.63); InternetService=Fiber optic (+risk, SHAP +0.28); MonthlyCharges (-risk, SHAP -0.18)"
5522-JBWMO,Month-to-month,1,0-6,Electronic check,DSL,44.0,1,0,0.55500484,At-risk,"tenure (+risk, SHAP +0.77); Contract=Month-to-month (+risk, SHAP +0.64); InternetService=Fiber optic (-risk, SHAP -0.26)"
1478-VPOAD,Month-to-month,1,0-6,Electronic check,DSL,43.8,1,0,0.5549148,At-risk,"tenure (+risk, SHAP +0.77); Contract=Month-to-month (+risk, SHAP +0.64); InternetService=Fiber optic (-risk, SHAP -0.26)"
1522-VVDMG,Month-to-month,7,7-12,Electronic check,Fiber optic,89.75,4,1,0.554662,At-risk,"Contract=Month-to-month (+risk, SHAP +0.62); tenure (+risk, SHAP +0.30); InternetService=Fiber optic (+risk, SHAP +0.29)"
3966-HRMZA,Month-to-month,3,0-6,Mailed check,Fiber optic,75.05,2,0,0.55444115,At-risk,"Contract=Month-to-month (+risk, SHAP +0.68); tenure (+risk, SHAP +0.47); InternetService=Fiber optic (+risk, SHAP +0.20)"
9494-MRNYX,Month-to-month,10,7-12,Electronic check,Fiber optic,75.05,2,0,0.5543336,At-risk,"Contract=Month-to-month (+risk, SHAP +0.63); InternetService=Fiber optic (+risk, SHAP +0.28); PaperlessBilling=No (-risk, SHAP -0.22)"
9947-OTFQU,Month-to-month,15,13-24,Electronic check,Fiber optic,74.4,2,1,0.55412185,At-risk,"Contract=Month-to-month (+risk, SHAP +0.61); InternetService=Fiber optic (+risk, SHAP +0.27); OnlineSecurity=No (+risk, SHAP +0.17)"
9743-DQKQW,Month-to-month,3,0-6,Electronic check,DSL,25.1,0,0,0.55374634,At-risk,"Contract=Month-to-month (+risk, SHAP +0.62); tenure (+risk, SHAP +0.47); MonthlyCharges (-risk, SHAP -0.28)"
2626-URJFX,Month-to-month,4,0-6,Electronic check,DSL,50.9,2,1,0.55366606,At-risk,"Contract=Month-to-month (+risk, SHAP +0.60); tenure (+risk, SHAP +0.41); InternetService=Fiber optic (-risk, SHAP -0.30)"
5339-PXDVH,Month-to-month,4,0-6,Electronic check,Fiber optic,90.65,4,0,0.5529984,At-risk,"Contract=Month-to-month (+risk, SHAP +0.66); tenure (+risk, SHAP +0.38); OnlineSecurity=No (-risk, SHAP -0.37)"
9801-GDWGV,Month-to-month,39,25-48,Electronic check,Fiber optic,103.45,6,1,0.55255973,At-risk,"Contract=Month-to-month (+risk, SHAP +0.48); MonthlyCharges (+risk, SHAP +0.41); tenure (-risk, SHAP -0.39)"
6166-ILMNY,Month-to-month,2,0-6,Bank transfer (automatic),Fiber optic,69.75,1,1,0.5524337,At-risk,"Contract=Month-to-month (+risk, SHAP +0.68); tenure (+risk, SHAP +0.54); InternetService=Fiber optic (+risk, SHAP +0.20)"
4512-ZUIYL,Month-to-month,2,0-6,Bank transfer (automatic),Fiber optic,70.0,1,1,0.5524337,At-risk,"Contract=Month-to-month (+risk, SHAP +0.68); tenure (+risk, SHAP +0.54); InternetService=Fiber optic (+risk, SHAP +0.20)"
2209-XADXF,Month-to-month,1,0-6,Bank transfer (automatic),DSL,25.25,0,0,0.55206114,At-risk,"tenure (+risk, SHAP +0.79); Contract=Month-to-month (+risk, SHAP +0.65); MonthlyCharges (-risk, SHAP -0.29)"
0388-EOPEX,Month-to-month,2,0-6,Electronic check,Fiber optic,74.4,2,1,0.55196965,At-risk,"Contract=Month-to-month (+risk, SHAP +0.67); tenure (+risk, SHAP +0.44); OnlineSecurity=No (-risk, SHAP -0.36)"
8993-PHFWD,Month-to-month,3,0-6,Electronic check,DSL,25.25,0,1,0.55178183,At-risk,"Contract=Month-to-month (+risk, SHAP +0.62); tenure (+risk, SHAP +0.48); MonthlyCharges (-risk, SHAP -0.29)"
3798-EPWRR,Month-to-month,2,0-6,Electronic check,DSL,43.95,1,0,0.55151427,At-risk,"Contract=Month-to-month (+risk, SHAP +0.62); tenure (+risk, SHAP +0.51); TotalCharges (+risk, SHAP +0.29)"
1766-GKNMI,Month-to-month,29,25-48,Electronic check,Fiber optic,84.9,3,0,0.5512455,At-risk,"Contract=Month-to-month (+risk, SHAP +0.57); tenure (-risk, SHAP -0.39); InternetService=Fiber optic (+risk, SHAP +0.24)"
9279-CJEOJ,Month-to-month,21,13-24,Bank transfer (automatic),Fiber optic,95.4,4,0,0.55113536,At-risk,"Contract=Month-to-month (+risk, SHAP +0.51); tenure (-risk, SHAP -0.24); InternetService=Fiber optic (+risk, SHAP +0.23)"
3420-ZDBMA,Month-to-month,5,0-6,Mailed check,Fiber optic,71.45,1,0,0.5511318,At-risk,"Contract=Month-to-month (+risk, SHAP +0.67); tenure (+risk, SHAP +0.37); InternetService=Fiber optic (+risk, SHAP +0.24)"
1942-OQFRW,Month-to-month,1,0-6,Electronic check,DSL,44.0,1,0,0.550854,At-risk,"tenure (+risk, SHAP +0.77); Contract=Month-to-month (+risk, SHAP +0.64); InternetService=Fiber optic (-risk, SHAP -0.26)"
4289-DTDKW,Month-to-month,40,25-48,Electronic check,Fiber optic,101.3,5,1,0.5508099,At-risk,"Contract=Month-to-month (+risk, SHAP +0.50); tenure (-risk, SHAP -0.39); MonthlyCharges (+risk, SHAP +0.38)"
7389-KBFIT,Month-to-month,2,0-6,Mailed check,DSL,30.25,1,0,0.55064404,At-risk,"Contract=Month-to-month (+risk, SHAP +0.64); tenure (+risk, SHAP +0.60); InternetService=Fiber optic (-risk, SHAP -0.26)"
